id_origin,lat_origin,lon_origin,address_origin,id_destinity,lat_destinity,lon_destinity,address_destinity,meters,seconds
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",131,25.7583333,51.3958333,"Unnamed Road, Qatar",113855.0,5110.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",132,25.7652778,51.0197222,"Unnamed Road, Qatar",129866.0,6476.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",133,25.7722222,51.4833333,"Unnamed Road, Qatar",134036.0,5590.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",134,25.7758333,51.0230556,"Unnamed Road, Qatar",129986.0,6494.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",135,25.7791667,51.4497222,"Unnamed Road, Qatar",120379.0,5320.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",136,25.7933333,51.4094444,"Unnamed Road, Simsimah, Qatar",121211.0,5223.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",137,25.8083333,51.0605556,"Unnamed Road, Qatar",155714.0,8971.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",138,25.8166667,51.1333333,"Al Khor, Qatar",146851.0,7276.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",139,25.8236111,51.1525,"Al Khor, Qatar",147380.0,7174.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",140,25.8266667,51.0438889,"Unnamed Road, Qatar",155082.0,8858.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",141,25.8297222,51.2452778,"Al Ghuwairiyah Coop, Al Ghuwayriyah, Qatar",131626.0,5544.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",142,25.8333333,51.0722222,"Unnamed Road, Qatar",152986.0,8535.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",143,25.8391667,51.4652778,"Al Khor, Qatar",137254.0,6426.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",144,25.8477778,51.2058333,"Unnamed Road, Qatar",137061.0,5738.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",145,25.85,51.0333333,"Unnamed Road, Qatar",143714.0,8538.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",146,25.8566667,51.0833333,"Unnamed Road, Qatar",154743.0,6627.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",147,25.8575,51.2988889,"Unnamed Road, Qatar",127624.0,5337.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",148,25.8575,51.4413889,"Unnamed Road, Qatar",133330.0,6033.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",149,25.8666667,51.0666667,"Unnamed Road, Al Nu`man, Qatar",154057.0,6547.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",150,25.8677778,51.2055556,"Unnamed Road, Qatar",136668.0,5654.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",151,25.8719444,51.3547222,"Street 715، Madinat al Ka ban, Qatar",126551.0,5204.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",152,25.8725,51.2583333,"Unnamed Road, Qatar",134194.0,5637.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",153,25.8808333,51.2213889,"Levels 10, West Tower Bahrain Financial Harbour, King Faisal Highway Manama, Bahrain، Qatar",136633.0,5692.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",154,25.8830556,51.1852778,"Unnamed Road, Qatar",139259.0,5867.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",155,25.8880556,51.3863889,Unnamed Road، Qatar,132638.0,5516.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",157,25.9041667,51.2016667,"Unnamed Road, Qatar",140371.0,5871.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",158,25.9283333,51.3375,"Unnamed Road, Al Khisa, Qatar",137598.0,5638.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",159,25.9375,51.3133333,"Unnamed Road, Qatar",143059.0,6656.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",160,25.9447222,51.4563889,"Unnamed Ro Ad-, الظاهرة،, الظاهرة، Qatar",140005.0,5730.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",161,25.95,51.0666667,"Unnamed Road, Lisha, Qatar",154286.0,6368.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",162,25.9516667,51.3497222,"Unnamed Road, Qatar",134894.0,5461.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",163,25.9577778,51.0752778,"Unnamed Road, Lisha, Qatar",153992.0,6322.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",164,25.9583333,51.0994444,"Unnamed Road, Musaykah, Qatar",151539.0,6216.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",165,25.9666667,51.2833333,"Unnamed Road, Qatar",143972.0,6335.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",166,25.9833333,51.4,"Unnamed Road, Qatar",145506.0,6261.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",167,25.9836111,51.3280556,"Unnamed Road, Qatar",138854.0,5640.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",168,26.0002778,51.2944444,"Unnamed Road, Qatar",142095.0,5987.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",169,26.0086111,51.0836111,"Madinat ash Shamal, Qatar",161161.0,6668.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",170,26.0166667,51.3333333,"Al Shamal Rd, Qatar",141807.0,5658.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",171,26.0216667,51.3669444,Fuwairit Rd، Qatar,143696.0,5725.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",172,26.0333333,51.1166667,"Unnamed Road, Qatar",176946.0,7545.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",173,26.0333333,51.1666667,"Unnamed Road, Qatar",159036.0,7624.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",174,26.0336111,51.1638889,"Unnamed Road, Qatar",159348.0,7669.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",175,26.0336111,51.2002778,Desert Road، Qatar,157687.0,7379.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",176,26.0488889,51.0569444,"Madinat ash Shamal, Qatar",167834.0,7125.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",177,26.05,51.25,"Madinat ash Shamal, Qatar",156303.0,6890.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",178,26.0502778,51.2975,"Unnamed Road, Qatar",149435.0,5986.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",179,26.0505556,51.1358333,"Unnamed Road, Qatar",177226.0,7733.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",180,26.055,51.3161111,"Unnamed Road, Qatar",149219.0,5981.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",181,26.0672222,51.2586111,"Unnamed Road, Qatar",156113.0,6844.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",182,26.0747222,51.0836111,"Unnamed Road, Qatar",169441.0,7202.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",183,26.0766667,51.1669444,"Unnamed Road, Qatar",169449.0,6954.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",184,26.0772222,51.2222222,"Unnamed Road, Qatar",168629.0,7399.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",185,26.0780556,51.3616667,"Unnamed Road, Al Ghārīyah, Qatar",150974.0,6191.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",186,26.0836111,51.1472222,"Unnamed Road, Qatar",168640.0,6825.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",187,26.0997222,51.1611111,"Unnamed Road, Qatar",166158.0,6705.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",188,26.1080556,51.2447222,"Madinat Al Shamal - Al Gharya Rd, Qatar",156537.0,6236.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",189,26.1166667,51.2166667,"Al Shamal Sports Club, Madinat ash Shamal, Qatar",159945.0,6281.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",190,26.1236111,51.1691667,Street 843، Qatar,165059.0,6735.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",191,26.1236111,51.2227778,"Al Shamal Rd, Madinat ash Shamal, Qatar",160014.0,6284.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",192,26.1333333,51.2166667,Sharahbeel Bin Harsana St، Qatar,161706.0,6350.0
6,25.01,51.0394444,"Al Karaana Road، Al Kir anah, Qatar",193,26.1333333,51.3,"Unnamed Road, Qatar",167720.0,7232.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",8,25.0677778,51.0775,"Unnamed Road, Qatar",69333.0,3603.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",9,25.1,51.5166667,"Unnamed Road, Qatar",50879.0,2891.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",10,25.1033333,51.5216667,"Unnamed Road, Nabat al Usayl, Qatar",39913.0,2653.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",11,25.1219444,51.2183333,"Unnamed Road, Mukaynis, Qatar",53462.0,2783.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",12,25.1508333,51.5377778,"Al Meszhat St، Al Wukair, Qatar",36919.0,2254.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",13,25.1583333,51.1636111,"Unnamed Road, Qatar",59176.0,3764.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",14,25.1622222,51.2208333,"Unnamed Road, Qatar",55124.0,2904.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",15,25.1677778,51.6069444,"Al Wakra Main Street، Al Wakrah, Qatar",44655.0,2843.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",16,25.1688889,51.0863889,"Unnamed Road, Qatar",68778.0,3418.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",17,25.1738889,51.2694444,"Unnamed Road, Abū Nakẖlah, Qatar",47965.0,2501.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",18,25.2108333,51.3941667,"Unnamed Road, Ar Rayyan, Qatar",51708.0,2767.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",19,25.2113889,51.6191667,"Unnamed Road, Doha, Qatar",51999.0,3604.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",20,25.2141667,50.8072222,"Dukhan - Umm Bab Hwy, Umm Bab, Qatar",96838.0,4747.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",21,25.2144444,51.3788889,"Unnamed Road, Ar Rayyan, Qatar",48243.0,2616.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",22,25.2233333,51.4516667,"Ain Khaled Souq, Ain Khaled St, Doha, Qatar",44531.0,2443.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",23,25.2241667,51.1744444,"Al Rayyan Municipality, Qatar",60988.0,3303.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",24,25.2333333,51.3333333,"Unnamed Road, Qatar",47240.0,2658.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",25,25.2341667,51.2030556,"Rawdat Rashid, Rawdat Rasid, Qatar",57893.0,3071.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",26,25.2355556,51.33,"Unnamed Road, Qatar",47387.0,2676.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",27,25.2355556,51.4955556,"Wadi Al Faida St، Doha, Qatar",49659.0,2846.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",28,25.2427778,51.4288889,"المسك، Ar Rayyan, Qatar",48260.0,2611.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",29,25.2430556,51.4525,"Al Alaa Bin Wahb St، Doha, Qatar",47997.0,2766.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",30,25.2525,51.5591667,"Jaffar Bin Abi Talib St, Doha, Qatar",54308.0,3022.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",31,25.2538889,51.5352778,"D Ring Rd, Doha, Qatar",51334.0,2918.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",32,25.2538889,51.5497222,"Sabta St، Doha, Qatar",52929.0,2981.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",33,25.2569444,51.3988889,"Muaither S St، Ar Rayyan, Qatar",51157.0,3061.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",34,25.2636111,51.5163889,"القيروان، Doha, Qatar",54845.0,3029.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",35,25.2658333,51.5452778,"Navigation Plaza, Al Sahib Bin Abbad St, Doha, Qatar",56471.0,3154.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",36,25.2666667,50.9691667,"Unnamed Road, Al Kharsaah, Qatar",88129.0,4444.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",37,25.2666667,51.4833333,"Al Saad Sports Club Compound , Doha Qatar.، Next to Al Bateel Travels، Doha, Qatar",54371.0,3041.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",38,25.2705556,51.5327778,"Aasim Bin Ali St, Doha, Qatar",56903.0,3348.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",39,25.2708333,51.5058333,"Mousa Bin Younis St، Doha, Qatar",54203.0,2998.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",40,25.2708333,51.5230556,"Al Jamaeya St, Doha, Qatar",55560.0,3150.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",41,25.2758333,51.5336111,"Mua'j Bin Jabl Mosque, Anas Bin Malik St, Doha, Qatar",61320.0,3326.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",42,25.2772222,51.5477778,"Umm Ghuwailina St, Doha, Qatar",59964.0,3080.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",43,25.2783333,51.5255556,"Umm Al Shebram St, Doha, Qatar",55523.0,3135.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",44,25.2783333,51.5413889,"MP Traders, Doha, Qatar",60253.0,3072.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",45,25.2791667,51.4455556,"Al Samriya St, Doha, Qatar",51306.0,2937.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",46,25.2811111,51.535,"607 Banks Street, Doha, Qatar",61499.0,3254.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",47,25.2813889,51.5125,"Al Washeej St، Doha, Qatar",55155.0,3154.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",48,25.2833333,51.5333333,"Parking Area, Doha, Qatar",61351.0,3319.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",49,25.2836111,51.5466667,"Yafa St, Doha, Qatar",59577.0,3035.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",50,25.2847222,51.5552778,"Ras Bu Abboud Street، Doha, Qatar",58385.0,2985.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",51,25.2861111,51.5041667,"Barwa Alsadd, C Ring Rd, Doha, Qatar",57675.0,3150.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",52,25.2861111,51.5341667,"7, Ali Bin Abdullah St, Doha, Qatar",61644.0,3326.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",53,25.2866667,51.5333333,"7, Ali Bin Abdullah St, Doha, Qatar",61040.0,3204.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",54,25.2875,51.5377778,"Al Ahmed St, Doha, Qatar",61353.0,3214.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",55,25.2880556,51.5466667,"QNB Mathaf Building, Doha, Qatar",59990.0,3104.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",56,25.2908333,51.5283333,"Grand Mosque, Al Qasr St, Doha, Qatar",57349.0,3328.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",57,25.2919444,51.4244444,"العطورية، Ar Rayyan, Qatar",52316.0,3053.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",58,25.2925,51.5208333,"Majlis Al Taawon St, Doha, Qatar",57560.0,3245.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",59,25.2986111,51.0016667,"Unnamed Road, Qatar",94132.0,4795.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",60,25.3008333,51.3944444,"Al Ruwad St، Ar Rayyan, Qatar",67339.0,3198.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",61,25.3069444,51.5077778,"Unnamed Road, Doha, Qatar",58974.0,3431.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",62,25.3119444,51.0030556,"Unnamed Road, Qatar",95995.0,5150.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",63,25.3138889,50.8833333,"Unnamed Road, Ain Al Zaghain، Qatar",117719.0,6527.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",64,25.3152778,51.4386111,"PO Box 23874 Education City Doha, Qatar، Ar Rayyan, Qatar",58029.0,3339.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",65,25.3166667,50.7666667,"Unnamed Road, Qatar",111538.0,5598.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",66,25.3205556,51.4955556,"Abdul Aziz Bin Jasim St, Doha, Qatar",63078.0,3378.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",67,25.3225,51.5077778,"Al Wosail St, Doha, Qatar",64143.0,3499.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",68,25.3252778,51.47,"الرويس، Doha, Qatar",60522.0,3155.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",69,25.3266667,51.3502778,"Unnamed Road, Qatar",62475.0,3124.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",70,25.3375,51.425,"Tuwar Al Kharrara St، Ar Rayyan, Qatar",71324.0,3469.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",71,25.3391667,51.1733333,"Al Rayyan Municipality, Qatar",70298.0,3567.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",72,25.3405556,51.2936111,"Unnamed Road, Qatar",69294.0,3379.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",73,25.3419444,51.5075,"Ibn Salam St، Doha, Qatar",66781.0,3721.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",74,25.3588889,51.3336111,"Unnamed Road, Umm Al Afaei, Qatar",71573.0,3510.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",75,25.3636111,51.2811111,"Unnamed Road, Al Samriya, Qatar",77670.0,3922.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",76,25.3686111,51.2263889,"Street 825, Ash Shahaniyah, Qatar",72708.0,3431.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",77,25.3744444,51.4366667,"Al Jatlawiya St، Ar-Rayyan, Qatar",71472.0,3382.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",78,25.3777778,51.2947222,"Unnamed Road, Qatar",71042.0,3898.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",79,25.3969444,51.4225,"طريق الخريطيات الشمالي، Umm Salal Muhammed, Qatar",73762.0,3551.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",80,25.4,51.1833333,"Dukhan Hwy, Ash Shahaniyah, Qatar",77413.0,3825.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",81,25.4,51.425,"الإصلاح، Umm Salal Muhammed, Qatar",70826.0,3598.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",82,25.4047222,51.0730556,Al Nasraniya Road، Qatar,91455.0,4117.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",83,25.4169444,51.4038889,"Unnamed Road, Umm Salal Muhammed, Qatar",79634.0,3825.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",84,25.4169444,51.4577778,"Al Kheesa Terminus, Qatar",72790.0,3742.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",85,25.4194444,50.7936111,"Dukhan Hwy, Dukhan, Qatar",119398.0,4939.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",86,25.4297222,50.7858333,"Unnamed Road, دخان، Qatar",121454.0,5220.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",87,25.4333333,51.22,"Street 409، Ash Shahaniyah, Qatar",78490.0,3607.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",88,25.4408333,51.3780556,"Unnamed Road, Qatar",74565.0,3818.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",89,25.4444444,50.9583333,"Unnamed Road, العوينة، Qatar",101739.0,4422.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",90,25.4513889,50.925,"Unnamed Road, Qatar",106770.0,4741.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",91,25.4591667,51.3166667,"Unnamed Road, Qatar",75027.0,4083.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",92,25.4697222,51.3975,"Unnamed Road, Umm Şalāl 'Alī, Qatar",84130.0,3967.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",93,25.4780556,51.3625,"Unnamed Road, Qatar",87276.0,4340.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",94,25.4805556,50.9388889,"Unnamed Road, Khawzan, Qatar",106477.0,4548.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",95,25.4833333,51.3833333,"Unnamed Road, Qatar",85838.0,4104.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",96,25.4905556,51.3736111,"Unnamed Road, Umm Ebairiya, Qatar",84707.0,4024.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",97,25.4922222,51.4002778,"Al Majjman St، Umm Al Amad, Qatar",82478.0,3833.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",98,25.495,50.8466667,"Unnamed Road, Qatar",118348.0,5278.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",99,25.495,50.9652778,"Unnamed Road, Qatar",109199.0,4804.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",100,25.4975,51.4852778,"Al Daayen, Qatar",86650.0,3842.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",101,25.5008333,50.9805556,"Unnamed Road, Qatar",111733.0,4802.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",102,25.5105556,51.2422222,"Unnamed Road, Qatar",89479.0,4188.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",103,25.5319444,51.3044444,"Unnamed Road, Qatar",83546.0,3821.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",104,25.5333333,50.9772222,"Unnamed Road, Qatar",117567.0,5145.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",105,25.5388889,51.4083333,"Unnamed Road, Qatar",87789.0,4094.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",106,25.5458333,51.3875,"Unnamed Road, Rawdat al `Ajuz, Qatar",89387.0,4284.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",107,25.5497222,51.4319444,Street 242، Qatar,89379.0,4122.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",108,25.55,51.4333333,Wadi Leawaira St، Qatar,89490.0,4106.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",109,25.5602778,51.1586111,"Unnamed Road, Qatar",94622.0,4350.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",110,25.5669444,51.4847222,"Unnamed Road, Sumaysimah, Qatar",97121.0,4456.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",111,25.5675,50.9588889,"Al Rayyan Municipality, Qatar",117567.0,5145.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",112,25.5747222,51.4863889,"Simaisma Mosque, Sumaysimah, Qatar",96374.0,4322.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",113,25.5855556,51.1513889,"Unnamed Road, Qatar",99902.0,4867.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",114,25.6094444,51.0922222,"Al Jemailiyah Hospital, Al Jamliyah, Qatar",105514.0,4795.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",115,25.6102778,51.4752778,"Unnamed Road, Tinbak, Qatar",102173.0,4520.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",116,25.6225,51.4544444,"Unnamed Road, Qatar",104356.0,4691.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",117,25.6458333,51.45,"Unnamed Road, Qatar",101267.0,4412.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",118,25.65,51.3722222,"Unnamed Road, Ash Shafallahiyah, Qatar",101018.0,4520.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",119,25.6669444,51.1744444,"Unnamed Road, Al Gaeyya، Qatar",118262.0,5450.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",120,25.6838889,51.5058333,"Unnamed Road, الخور، Qatar",107439.0,4890.0
7,25.0308333,51.2752778,"Unnamed Road, Wadi Jallal, Qatar",121,25.6863889,51.4688889,"Unnamed Road, Qatar",106589.0,4786.0
